Neighbor_Word,Similarity,Target_Word,Period,Model_Type,Rank
proactively,0.3940320611000061,terrorism,20010911-2019,SkipGram,49
precise_role,0.3939902484416961,terrorism,20010911-2019,SkipGram,50
islamic_extremism,0.3939031660556793,terrorism,20010911-2019,SkipGram,51
broaden_definition,0.3937520384788513,terrorism,20010911-2019,SkipGram,52
justify_invasion,0.3935041129589081,terrorism,20010911-2019,SkipGram,53
cumulative_effect,0.3934972286224365,terrorism,20010911-2019,SkipGram,54
decisive_action,0.3933569490909576,terrorism,20010911-2019,SkipGram,55
anti_sentiment,0.3916023373603821,terrorism,20010911-2019,SkipGram,56
domestic,0.3904480040073395,terrorism,20010911-2019,SkipGram,57
formally_declare,0.3901266753673553,terrorism,20010911-2019,SkipGram,58
critics_administration,0.3896468579769134,terrorism,20010911-2019,SkipGram,59
radical_ideology,0.3889473080635071,terrorism,20010911-2019,SkipGram,60
crime,0.3888733386993408,terrorism,20010911-2019,SkipGram,61
fear_monger,0.3887310326099396,terrorism,20010911-2019,SkipGram,62
al_qaeda,0.3859777450561523,terrorism,20010911-2019,SkipGram,63
pose_imminent,0.385458379983902,terrorism,20010911-2019,SkipGram,64
amorphous,0.3852537870407104,terrorism,20010911-2019,SkipGram,65
war,0.3845603168010711,terrorism,20010911-2019,SkipGram,66
war_footing,0.3843706250190735,terrorism,20010911-2019,SkipGram,67
divert_resource,0.3842277824878692,terrorism,20010911-2019,SkipGram,68
islamist_extremist,0.3828167617321014,terrorism,20010911-2019,SkipGram,69
antiterrorism_coalition,0.382565289735794,terrorism,20010911-2019,SkipGram,70
basic_freedom,0.3823632597923279,terrorism,20010911-2019,SkipGram,71
islamic_extremist,0.3823527097702026,terrorism,20010911-2019,SkipGram,72
eric_dec,0.3821147382259369,terrorism,20010911-2019,SkipGram,73
intelligence_sharing,0.3818150460720062,terrorism,20010911-2019,SkipGram,74
threat_al_qaeda,0.3817222118377685,terrorism,20010911-2019,SkipGram,75
neighboring_afghanistan,0.3799956440925598,terrorism,20010911-2019,SkipGram,76
london_bombing,0.3794432282447815,terrorism,20010911-2019,SkipGram,77
policy_pre_emption,0.3786298036575317,terrorism,20010911-2019,SkipGram,78
transcript_page,0.3777736127376556,terrorism,20010911-2019,SkipGram,79
err_side,0.3776728808879852,terrorism,20010911-2019,SkipGram,80
proportionate,0.3775541484355926,terrorism,20010911-2019,SkipGram,81
missile_defense_shield,0.3773441910743713,terrorism,20010911-2019,SkipGram,82
unflinche,0.3771993219852447,terrorism,20010911-2019,SkipGram,83
argue,0.3769374191761017,terrorism,20010911-2019,SkipGram,84
essential_tool,0.3754688501358032,terrorism,20010911-2019,SkipGram,85
combat_al_qaeda,0.3754600286483764,terrorism,20010911-2019,SkipGram,86
fischer_germany,0.374363362789154,terrorism,20010911-2019,SkipGram,87
grave_danger,0.3740577697753906,terrorism,20010911-2019,SkipGram,88
confront_threat_pose,0.3738110363483429,terrorism,20010911-2019,SkipGram,89
airplane_hijacker,0.3736277818679809,terrorism,20010911-2019,SkipGram,90
pose_grave,0.373610109090805,terrorism,20010911-2019,SkipGram,91
peripheral,0.3730869591236114,terrorism,20010911-2019,SkipGram,92
ordinary_criminal,0.3717216849327087,terrorism,20010911-2019,SkipGram,93
reasonable_ground,0.3715953826904297,terrorism,20010911-2019,SkipGram,94
larry_thompson,0.371389627456665,terrorism,20010911-2019,SkipGram,95
alan_nov,0.3712666630744934,terrorism,20010911-2019,SkipGram,96
habitually,0.3712361454963684,terrorism,20010911-2019,SkipGram,97
capitol_hill_democrats,0.3707740306854248,terrorism,20010911-2019,SkipGram,98
urgent_step,0.3707362115383148,terrorism,20010911-2019,SkipGram,99
express_misgiving,0.3707315623760223,terrorism,20010911-2019,SkipGram,100
extremist,0.3706536889076233,terrorism,20010911-2019,SkipGram,101
necessary_step,0.3705715239048004,terrorism,20010911-2019,SkipGram,102
ideological_struggle,0.3703291416168213,terrorism,20010911-2019,SkipGram,103
vigorous_defense,0.3702550530433655,terrorism,20010911-2019,SkipGram,104
global_poverty,0.3702467083930969,terrorism,20010911-2019,SkipGram,105
antiterrorism_effort,0.3696435093879699,terrorism,20010911-2019,SkipGram,106
widespread_belief,0.3688143789768219,terrorism,20010911-2019,SkipGram,107
global_jihad,0.3688097298145294,terrorism,20010911-2019,SkipGram,108
comprehensive_strategy,0.3686238527297973,terrorism,20010911-2019,SkipGram,109
islamic_radicalism,0.3684359788894653,terrorism,20010911-2019,SkipGram,110
incite_hatred,0.3678860962390899,terrorism,20010911-2019,SkipGram,111
plot_al_qaeda,0.3676744699478149,terrorism,20010911-2019,SkipGram,112
criminal_justice_system,0.3673917353153229,terrorism,20010911-2019,SkipGram,113
radicalization,0.3665818572044372,terrorism,20010911-2019,SkipGram,114
hate_crime,0.3665587306022644,terrorism,20010911-2019,SkipGram,115
shape_form,0.3665035963058471,terrorism,20010911-2019,SkipGram,116
devote_resource,0.3664812445640564,terrorism,20010911-2019,SkipGram,117
broad_context,0.3662419319152832,terrorism,20010911-2019,SkipGram,118
vicious_circle,0.3653411865234375,terrorism,20010911-2019,SkipGram,119
defeat_al_qaeda,0.3651214241981506,terrorism,20010911-2019,SkipGram,120
gravest,0.3648505210876465,terrorism,20010911-2019,SkipGram,121
adopt_recommendation,0.3647538721561432,terrorism,20010911-2019,SkipGram,122
wherever_find,0.364176332950592,terrorism,20010911-2019,SkipGram,123
regional_stability,0.3634957671165466,terrorism,20010911-2019,SkipGram,124
homegrown_terrorism,0.3633810579776764,terrorism,20010911-2019,SkipGram,125
nuclear_proliferation,0.3632025718688965,terrorism,20010911-2019,SkipGram,126
glenn_fine,0.3631815612316131,terrorism,20010911-2019,SkipGram,127
pre_emptive,0.3630319237709045,terrorism,20010911-2019,SkipGram,128
radical_islam,0.3628883063793182,terrorism,20010911-2019,SkipGram,129
counterterrorism,0.3626589775085449,terrorism,20010911-2019,SkipGram,130
generally_supportive,0.3624884188175201,terrorism,20010911-2019,SkipGram,131
political_motive,0.3624448180198669,terrorism,20010911-2019,SkipGram,132
express_appreciation,0.3620933294296264,terrorism,20010911-2019,SkipGram,133
antiterrorism_campaign,0.3620099723339081,terrorism,20010911-2019,SkipGram,134
inextricably_link,0.3614863455295563,terrorism,20010911-2019,SkipGram,135
economic_condition,0.3614307641983032,terrorism,20010911-2019,SkipGram,136
extradite_face,0.361309140920639,terrorism,20010911-2019,SkipGram,137
racial_hatred,0.3612402677536011,terrorism,20010911-2019,SkipGram,138
homegrown_terrorist,0.3602190017700195,terrorism,20010911-2019,SkipGram,139
acquire_uranium,0.3600072860717773,terrorism,20010911-2019,SkipGram,140
focus_exclusively,0.3599885702133178,terrorism,20010911-2019,SkipGram,141
middle_east_elsewhere,0.3597540855407715,terrorism,20010911-2019,SkipGram,142
effort_curtail,0.3594105839729309,terrorism,20010911-2019,SkipGram,143
eric_feb,0.3590656816959381,terrorism,20010911-2019,SkipGram,144
toughened,0.3590469658374786,terrorism,20010911-2019,SkipGram,145
incite_racial_hatred,0.3589090704917907,terrorism,20010911-2019,SkipGram,146
academic_expert,0.358538955450058,terrorism,20010911-2019,SkipGram,147
create_impression,0.3584548234939575,terrorism,20010911-2019,SkipGram,148
heighten_sense,0.358077734708786,terrorism,20010911-2019,SkipGram,149
sore_point,0.357835978269577,terrorism,20010911-2019,SkipGram,150
serious_danger,0.3574698567390442,terrorism,20010911-2019,SkipGram,151
finance_al_qaeda,0.3572714626789093,terrorism,20010911-2019,SkipGram,152
prosecute,0.3570560216903686,terrorism,20010911-2019,SkipGram,153
lead_proponent,0.3570280075073242,terrorism,20010911-2019,SkipGram,154
act_aggressively,0.3568088412284851,terrorism,20010911-2019,SkipGram,155
balance_civil_liberty,0.3567434549331665,terrorism,20010911-2019,SkipGram,156
condemn_death,0.356678307056427,terrorism,20010911-2019,SkipGram,157
proliferation_weapon_mass_destruction,0.3564720451831817,terrorism,20010911-2019,SkipGram,158
terrorist_organization,0.3563850522041321,terrorism,20010911-2019,SkipGram,159
reinforce_message,0.3563748300075531,terrorism,20010911-2019,SkipGram,160
blank_check_president,0.3561502993106842,terrorism,20010911-2019,SkipGram,161
muslim_preacher,0.3558864593505859,terrorism,20010911-2019,SkipGram,162
violent_extremist,0.3557924330234527,terrorism,20010911-2019,SkipGram,163
inhuman,0.3552904427051544,terrorism,20010911-2019,SkipGram,164
american_facilities,0.3551759123802185,terrorism,20010911-2019,SkipGram,165
civilized_nation,0.3546235859394073,terrorism,20010911-2019,SkipGram,166
significant_progress,0.3545458912849426,terrorism,20010911-2019,SkipGram,167
forge_strong,0.3543514907360077,terrorism,20010911-2019,SkipGram,168
global_relief,0.3543030023574829,terrorism,20010911-2019,SkipGram,169
national_security,0.3542993366718292,terrorism,20010911-2019,SkipGram,170
yemeni_cleric,0.3541621565818786,terrorism,20010911-2019,SkipGram,171
significant_setback,0.3541127145290375,terrorism,20010911-2019,SkipGram,172
response_hurricane,0.3540906906127929,terrorism,20010911-2019,SkipGram,173
land_occupy,0.3539908528327942,terrorism,20010911-2019,SkipGram,174
review_classified,0.3537567555904388,terrorism,20010911-2019,SkipGram,175
defend_homeland,0.3535216748714447,terrorism,20010911-2019,SkipGram,176
infrastructure_protection,0.3534765839576721,terrorism,20010911-2019,SkipGram,177
aggressive_action,0.3533309400081634,terrorism,20010911-2019,SkipGram,178
interrogate_prisoner,0.3528375029563904,terrorism,20010911-2019,SkipGram,179
sen_hatch,0.3527544736862182,terrorism,20010911-2019,SkipGram,180
afford_wait,0.3526952862739563,terrorism,20010911-2019,SkipGram,181
shoe_bomber_richard_reid,0.3526943624019623,terrorism,20010911-2019,SkipGram,182
excerpt_page,0.3526921570301056,terrorism,20010911-2019,SkipGram,183
narcotic_trade,0.3524006307125091,terrorism,20010911-2019,SkipGram,184
coordinated_effort,0.3521767556667328,terrorism,20010911-2019,SkipGram,185
major_industrialize,0.3519386351108551,terrorism,20010911-2019,SkipGram,186
act_aggression,0.3518818914890289,terrorism,20010911-2019,SkipGram,187
dame_eliza,0.3516803383827209,terrorism,20010911-2019,SkipGram,188
accuse_foment,0.3514910638332367,terrorism,20010911-2019,SkipGram,189
renew_criticism,0.3507764637470245,terrorism,20010911-2019,SkipGram,190
radical_islamic_cleric,0.3505415022373199,terrorism,20010911-2019,SkipGram,191
violent_extremism,0.3504758179187774,terrorism,20010911-2019,SkipGram,192
violent_insurgency,0.3501434028148651,terrorism,20010911-2019,SkipGram,193
senator_joseph_biden_delaware,0.3501198887825012,terrorism,20010911-2019,SkipGram,194
tribunal_hague,0.3501121997833252,terrorism,20010911-2019,SkipGram,195
item_agenda,0.3501083552837372,terrorism,20010911-2019,SkipGram,196
terror_tactic,0.3499164879322052,terrorism,20010911-2019,SkipGram,197
mean_disposal,0.3497074842453003,terrorism,20010911-2019,SkipGram,198
relate_offense,0.3496322333812713,terrorism,20010911-2019,SkipGram,199
aggressive_strategy,0.3494522273540497,terrorism,20010911-2019,SkipGram,200
outspoken_opponent,0.349376380443573,terrorism,20010911-2019,SkipGram,201
julia_preston_nyt,0.3492710292339325,terrorism,20010911-2019,SkipGram,202
aftermath_sept,0.349243700504303,terrorism,20010911-2019,SkipGram,203
immediate_unconditional,0.3490451872348785,terrorism,20010911-2019,SkipGram,204
draw_sharp,0.3489861488342285,terrorism,20010911-2019,SkipGram,205
tribune_washington,0.3489754796028137,terrorism,20010911-2019,SkipGram,206
garden_variety,0.3489679098129272,terrorism,20010911-2019,SkipGram,207
traditional_law_enforcement,0.3489555418491363,terrorism,20010911-2019,SkipGram,208
unambiguously,0.3489347398281097,terrorism,20010911-2019,SkipGram,209
exaggerate_threat,0.3487415015697479,terrorism,20010911-2019,SkipGram,210
charge_conspiring,0.3486802279949188,terrorism,20010911-2019,SkipGram,211
america_friends,0.3485088646411896,terrorism,20010911-2019,SkipGram,212
global,0.3483945429325104,terrorism,20010911-2019,SkipGram,213
jihad_holy,0.348370611667633,terrorism,20010911-2019,SkipGram,214
shift_strategy,0.3483544588088989,terrorism,20010911-2019,SkipGram,215
bloody_civil,0.3482687771320343,terrorism,20010911-2019,SkipGram,216
lehman_thank,0.3481436967849731,terrorism,20010911-2019,SkipGram,217
overview_nov_clyde,0.3480703234672546,terrorism,20010911-2019,SkipGram,218
grave_doubt,0.3479068279266357,terrorism,20010911-2019,SkipGram,219
backpedal,0.3478555977344513,terrorism,20010911-2019,SkipGram,220
stingy,0.3477886319160461,terrorism,20010911-2019,SkipGram,221
quest_peace,0.3477671444416046,terrorism,20010911-2019,SkipGram,222
subjugate,0.3477157950401306,terrorism,20010911-2019,SkipGram,223
event_sept,0.3476186394691467,terrorism,20010911-2019,SkipGram,224
tip_iceberg,0.3475742042064667,terrorism,20010911-2019,SkipGram,225
show_sign_abate,0.3475403785705566,terrorism,20010911-2019,SkipGram,226
actively_pursue,0.3472597301006317,terrorism,20010911-2019,SkipGram,227
representative_edward_democrat_massachusetts,0.3469897210597992,terrorism,20010911-2019,SkipGram,228
reflect_belief,0.3469683825969696,terrorism,20010911-2019,SkipGram,229
muslim_militant,0.3465670347213745,terrorism,20010911-2019,SkipGram,230
perjury,0.3462658524513244,terrorism,20010911-2019,SkipGram,231
murder_innocent,0.3460718989372253,terrorism,20010911-2019,SkipGram,232
renew_warning,0.345851331949234,terrorism,20010911-2019,SkipGram,233
saddam_hussein_al_qaeda,0.345771849155426,terrorism,20010911-2019,SkipGram,234
poverty_disease,0.3454438745975494,terrorism,20010911-2019,SkipGram,235
islamic_radical,0.3453082144260406,terrorism,20010911-2019,SkipGram,236
money_launder,0.345075249671936,terrorism,20010911-2019,SkipGram,237
document_title,0.3449190855026245,terrorism,20010911-2019,SkipGram,238
become_bre,0.3449020087718963,terrorism,20010911-2019,SkipGram,239
unmet,0.3445615172386169,terrorism,20010911-2019,SkipGram,240
authoritarian_regime,0.344490110874176,terrorism,20010911-2019,SkipGram,241
terrible_event,0.3442848920822143,terrorism,20010911-2019,SkipGram,242
danger,0.3442151248455047,terrorism,20010911-2019,SkipGram,243
ethnic_profiling,0.3440756499767303,terrorism,20010911-2019,SkipGram,244
detain_namo,0.3440186381340027,terrorism,20010911-2019,SkipGram,245
senator_edward_kennedy_massachusetts,0.3439888954162597,terrorism,20010911-2019,SkipGram,246
facet,0.343966007232666,terrorism,20010911-2019,SkipGram,247
place_emphasis,0.3438832461833954,terrorism,20010911-2019,SkipGram,248
developing,0.3438721895217895,terrorism,20010911-2019,SkipGram,249
democracie,0.3437789678573608,terrorism,20010911-2019,SkipGram,250
article_ii,0.3436715602874756,terrorism,20010911-2019,SkipGram,251
close_cooperation,0.3434040546417236,terrorism,20010911-2019,SkipGram,252
iowa_republican,0.3431326448917389,terrorism,20010911-2019,SkipGram,253
narrow_definition,0.3430983126163482,terrorism,20010911-2019,SkipGram,254
adam_janet,0.343093991279602,terrorism,20010911-2019,SkipGram,255
discrete,0.3430863916873932,terrorism,20010911-2019,SkipGram,256
enlist_support,0.3430153131484985,terrorism,20010911-2019,SkipGram,257
violence,0.3429723978042602,terrorism,20010911-2019,SkipGram,258
detain_deport,0.3427785336971283,terrorism,20010911-2019,SkipGram,259
illegal_gun,0.3426269292831421,terrorism,20010911-2019,SkipGram,260
organize_crime,0.3425667285919189,terrorism,20010911-2019,SkipGram,261
zionist_regime,0.3425137400627136,terrorism,20010911-2019,SkipGram,262
financial_asset,0.3424599468708038,terrorism,20010911-2019,SkipGram,263
pursuit_weapon_mass,0.342333436012268,terrorism,20010911-2019,SkipGram,264
remain_convinced,0.342329204082489,terrorism,20010911-2019,SkipGram,265
criminal_intent,0.3423181772232055,terrorism,20010911-2019,SkipGram,266
comprehensively,0.3422117829322815,terrorism,20010911-2019,SkipGram,267
illustrate_difficulty,0.3418782949447632,terrorism,20010911-2019,SkipGram,268
ideology_hate,0.3416784107685089,terrorism,20010911-2019,SkipGram,269
policy_pre_emptive,0.3416566848754883,terrorism,20010911-2019,SkipGram,270
highlight_difficulty,0.3416482210159302,terrorism,20010911-2019,SkipGram,271
belong_al_qaeda,0.3416077196598053,terrorism,20010911-2019,SkipGram,272
detriment,0.3415684998035431,terrorism,20010911-2019,SkipGram,273
full_weight,0.3415429294109344,terrorism,20010911-2019,SkipGram,274
driver_osama_bin,0.3414013683795929,terrorism,20010911-2019,SkipGram,275
hate_speech,0.3412861824035644,terrorism,20010911-2019,SkipGram,276
post_sept,0.3411422669887543,terrorism,20010911-2019,SkipGram,277
civil_liberty,0.3411013782024383,terrorism,20010911-2019,SkipGram,278
partly_response,0.3410390615463257,terrorism,20010911-2019,SkipGram,279
pick_choose,0.3409205973148346,terrorism,20010911-2019,SkipGram,280
islamic_militancy,0.3406493663787842,terrorism,20010911-2019,SkipGram,281
biological_terrorism,0.3405775725841522,terrorism,20010911-2019,SkipGram,282
false_impression,0.3405707478523254,terrorism,20010911-2019,SkipGram,283
full_transcript,0.3405514657497406,terrorism,20010911-2019,SkipGram,284
anti_terror,0.3405218422412872,terrorism,20010911-2019,SkipGram,285
error_judgment,0.3403610289096832,terrorism,20010911-2019,SkipGram,286
antidrug,0.3403376638889313,terrorism,20010911-2019,SkipGram,287
effort,0.3403280675411224,terrorism,20010911-2019,SkipGram,288
foreign_policy,0.3402470648288727,terrorism,20010911-2019,SkipGram,289
silver_bullet,0.3401814103126526,terrorism,20010911-2019,SkipGram,290
hijacking,0.3401797711849212,terrorism,20010911-2019,SkipGram,291
hussein_loyalist,0.3399667143821716,terrorism,20010911-2019,SkipGram,292
financial_dealing,0.3398103415966034,terrorism,20010911-2019,SkipGram,293
sept_hijacking,0.3397169113159179,terrorism,20010911-2019,SkipGram,294
threat_excerpt,0.3397008180618286,terrorism,20010911-2019,SkipGram,295
prime_minister_jose_mari,0.3395779728889465,terrorism,20010911-2019,SkipGram,296
remain_focused,0.3394539952278137,terrorism,20010911-2019,SkipGram,297
rogue_nation,0.3393825888633728,terrorism,20010911-2019,SkipGram,298
threat_north_korea,0.3392702639102936,terrorism,20010911-2019,SkipGram,299
osama_bin_laden_network,0.3392335474491119,terrorism,20010911-2019,SkipGram,300
visa_fraud,0.3391310572624206,terrorism,20010911-2019,SkipGram,301
anger_toward,0.33905890583992,terrorism,20010911-2019,SkipGram,302
speak_length,0.3389537036418915,terrorism,20010911-2019,SkipGram,303
bbc_interview,0.3387065827846527,terrorism,20010911-2019,SkipGram,304
fundamental_shift,0.338675320148468,terrorism,20010911-2019,SkipGram,305
unprovoked,0.3386062085628509,terrorism,20010911-2019,SkipGram,306
wage_holy,0.3384675085544586,terrorism,20010911-2019,SkipGram,307
assess_threat,0.3382917642593384,terrorism,20010911-2019,SkipGram,308
hostile_regime,0.3382753729820251,terrorism,20010911-2019,SkipGram,309
president_bush,0.3382192254066467,terrorism,20010911-2019,SkipGram,310
anand_india,0.3381861746311188,terrorism,20010911-2019,SkipGram,311
structural_reform,0.3379680514335632,terrorism,20010911-2019,SkipGram,312
potential_abuse,0.3378933370113373,terrorism,20010911-2019,SkipGram,313
rule_unanimously,0.3378372192382812,terrorism,20010911-2019,SkipGram,314
counterterrorism_measure,0.3378127813339233,terrorism,20010911-2019,SkipGram,315
mumbai_blast,0.3372839391231537,terrorism,20010911-2019,SkipGram,316
middle_east_peace_initiative,0.3372344076633453,terrorism,20010911-2019,SkipGram,317
solution_crisis,0.3371572494506836,terrorism,20010911-2019,SkipGram,318
lawfully,0.337094783782959,terrorism,20010911-2019,SkipGram,319
part_ongoing,0.3370446264743805,terrorism,20010911-2019,SkipGram,320
legal_obstacle,0.3369452655315399,terrorism,20010911-2019,SkipGram,321
islamic_fundamentalism,0.3369398117065429,terrorism,20010911-2019,SkipGram,322
hastily_arrange,0.3367914259433746,terrorism,20010911-2019,SkipGram,323
slam_dunk,0.3366672694683075,terrorism,20010911-2019,SkipGram,324
demonstrate_willingness,0.3366671800613403,terrorism,20010911-2019,SkipGram,325
indonesia_world_populous,0.3366283476352691,terrorism,20010911-2019,SkipGram,326
delicate_balancing,0.3364197909832001,terrorism,20010911-2019,SkipGram,327
pursuit_nuclear_weapon,0.3363816738128662,terrorism,20010911-2019,SkipGram,328
offer_clue,0.336355447769165,terrorism,20010911-2019,SkipGram,329
judicial_oversight,0.3363025486469269,terrorism,20010911-2019,SkipGram,330
bolster_argument,0.336236298084259,terrorism,20010911-2019,SkipGram,331
law_enforce,0.3362336456775665,terrorism,20010911-2019,SkipGram,332
senior_administration,0.3362303376197815,terrorism,20010911-2019,SkipGram,333
staunch_ally,0.3362143337726593,terrorism,20010911-2019,SkipGram,334
rationale_war,0.3360031545162201,terrorism,20010911-2019,SkipGram,335
rogue_regime,0.3359606266021728,terrorism,20010911-2019,SkipGram,336
defendant_convict,0.335745096206665,terrorism,20010911-2019,SkipGram,337
major_theme,0.3356544077396393,terrorism,20010911-2019,SkipGram,338
transnational,0.3355989754199981,terrorism,20010911-2019,SkipGram,339
cooperate,0.3355790078639984,terrorism,20010911-2019,SkipGram,340
directive_sign,0.3355623185634613,terrorism,20010911-2019,SkipGram,341
eric_jan,0.3355363011360168,terrorism,20010911-2019,SkipGram,342
focus,0.3355277478694916,terrorism,20010911-2019,SkipGram,343
froze_asset,0.3354819118976593,terrorism,20010911-2019,SkipGram,344
document_fraud,0.3353607058525085,terrorism,20010911-2019,SkipGram,345
create_climate,0.335191935300827,terrorism,20010911-2019,SkipGram,346
comprehensive_plan,0.3350751101970672,terrorism,20010911-2019,SkipGram,347
sharp_debate,0.3350089788436889,terrorism,20010911-2019,SkipGram,348
indictment_unseal,0.3348303139209747,terrorism,20010911-2019,SkipGram,349
shift_tone,0.3348033428192138,terrorism,20010911-2019,SkipGram,350
winnable,0.3346098363399505,terrorism,20010911-2019,SkipGram,351
correction_front_page_article,0.334477037191391,terrorism,20010911-2019,SkipGram,352
detain_indefinitely,0.3344347774982452,terrorism,20010911-2019,SkipGram,353
threat_pose,0.3343253135681152,terrorism,20010911-2019,SkipGram,354
alan_british,0.3343168795108795,terrorism,20010911-2019,SkipGram,355
fight_al_qaeda,0.334315687417984,terrorism,20010911-2019,SkipGram,356
internment_japanese_americans,0.3343023061752319,terrorism,20010911-2019,SkipGram,357
worth_cost,0.3342560827732086,terrorism,20010911-2019,SkipGram,358
ignore_fact,0.3342160284519195,terrorism,20010911-2019,SkipGram,359
islamophobia,0.3342061042785644,terrorism,20010911-2019,SkipGram,360
improve_cooperation,0.3338732719421386,terrorism,20010911-2019,SkipGram,361
muslim_public_affairs,0.3338196277618408,terrorism,20010911-2019,SkipGram,362
important_tool,0.3337944447994232,terrorism,20010911-2019,SkipGram,363
proliferation_security,0.333731859922409,terrorism,20010911-2019,SkipGram,364
access_counsel,0.333627849817276,terrorism,20010911-2019,SkipGram,365
increase_vigilance,0.333601713180542,terrorism,20010911-2019,SkipGram,366
primary_focus,0.3334334194660187,terrorism,20010911-2019,SkipGram,367
maximum_effort,0.3334116041660309,terrorism,20010911-2019,SkipGram,368
antiterrorist_campaign,0.3332980871200561,terrorism,20010911-2019,SkipGram,369
barely_mention,0.333183079957962,terrorism,20010911-2019,SkipGram,370
unconventional,0.3330479860305786,terrorism,20010911-2019,SkipGram,371
law_usa,0.3329490423202514,terrorism,20010911-2019,SkipGram,372
fully_investigate,0.3329342901706695,terrorism,20010911-2019,SkipGram,373
regional_conflict,0.3327487111091614,terrorism,20010911-2019,SkipGram,374
set_precedent,0.3326990902423858,terrorism,20010911-2019,SkipGram,375
patriot_act_pass,0.3326806426048279,terrorism,20010911-2019,SkipGram,376
deeply_involved,0.3326030075550079,terrorism,20010911-2019,SkipGram,377
executive_summary,0.3326013386249542,terrorism,20010911-2019,SkipGram,378
implicitly,0.3325776755809784,terrorism,20010911-2019,SkipGram,379
strategy_tactic,0.3325434327125549,terrorism,20010911-2019,SkipGram,380
trojan_horse,0.332539290189743,terrorism,20010911-2019,SkipGram,381
brian_br_international_herald,0.3325060904026031,terrorism,20010911-2019,SkipGram,382
doctrine_pre_emption,0.3324899077415466,terrorism,20010911-2019,SkipGram,383
base_faulty,0.3324819803237915,terrorism,20010911-2019,SkipGram,384
american_concerns,0.3324050009250641,terrorism,20010911-2019,SkipGram,385
financial_institutions,0.3322783708572387,terrorism,20010911-2019,SkipGram,386
firm_resolve,0.3322319090366363,terrorism,20010911-2019,SkipGram,387
violate_principle,0.3320056796073913,terrorism,20010911-2019,SkipGram,388
foreign_soil,0.3319597840309143,terrorism,20010911-2019,SkipGram,389
credit_card_fraud,0.3317910134792328,terrorism,20010911-2019,SkipGram,390
prime_minister_warn,0.331712543964386,terrorism,20010911-2019,SkipGram,391
pattern_suspicious,0.3316966295242309,terrorism,20010911-2019,SkipGram,392
logically,0.3316533863544464,terrorism,20010911-2019,SkipGram,393
crimes,0.3314974009990692,terrorism,20010911-2019,SkipGram,394
foreign_policy_credential,0.3314686715602875,terrorism,20010911-2019,SkipGram,395
urgent_problem,0.3312363922595978,terrorism,20010911-2019,SkipGram,396
casablanca_morocco,0.3312132656574249,terrorism,20010911-2019,SkipGram,397
act_behalf,0.3309849798679352,terrorism,20010911-2019,SkipGram,398
evil,0.3309764266014099,terrorism,20010911-2019,SkipGram,399
undermine_credibility,0.3309522569179535,terrorism,20010911-2019,SkipGram,400
commission_preparation_instigation,0.3308919966220855,terrorism,20010911-2019,SkipGram,401
unintended_consequence,0.330693781375885,terrorism,20010911-2019,SkipGram,402
remind_voter,0.3304746448993683,terrorism,20010911-2019,SkipGram,403
fail_grasp,0.330464094877243,terrorism,20010911-2019,SkipGram,404
meeting_brussels,0.3304319679737091,terrorism,20010911-2019,SkipGram,405
antiterrorism_law,0.3303316831588745,terrorism,20010911-2019,SkipGram,406
bioterrorism,0.3303118348121643,terrorism,20010911-2019,SkipGram,407
bosnian_serb,0.3302821516990661,terrorism,20010911-2019,SkipGram,408
financial_logistical,0.330218493938446,terrorism,20010911-2019,SkipGram,409
imminent_threat,0.3301921188831329,terrorism,20010911-2019,SkipGram,410
fierce_debate,0.330154150724411,terrorism,20010911-2019,SkipGram,411
chemical_biological_radiological_nuclear,0.3301291465759277,terrorism,20010911-2019,SkipGram,412
eve_anniversary,0.3300683498382568,terrorism,20010911-2019,SkipGram,413
conduct_thorough,0.3300034701824188,terrorism,20010911-2019,SkipGram,414
conspiracy_charge,0.3299373686313629,terrorism,20010911-2019,SkipGram,415
senior_counterterrorism,0.3298906683921814,terrorism,20010911-2019,SkipGram,416
attribute_al_qaeda,0.3295780420303345,terrorism,20010911-2019,SkipGram,417
abundantly_clear,0.3295494616031647,terrorism,20010911-2019,SkipGram,418
excellent_cooperation,0.3295014798641205,terrorism,20010911-2019,SkipGram,419
director_louis,0.3294259905815124,terrorism,20010911-2019,SkipGram,420
web_reader,0.3294189274311065,terrorism,20010911-2019,SkipGram,421
senator_hatch_republican_utah,0.3292528092861175,terrorism,20010911-2019,SkipGram,422
tool_disposal,0.3291870951652527,terrorism,20010911-2019,SkipGram,423
critic,0.3290022611618042,terrorism,20010911-2019,SkipGram,424
muslim_charity,0.3288925886154175,terrorism,20010911-2019,SkipGram,425
coordinator_counterterrorism,0.3287448585033417,terrorism,20010911-2019,SkipGram,426
congressional_panel,0.3287385106086731,terrorism,20010911-2019,SkipGram,427
spread_nuclear_weapon,0.3286850154399872,terrorism,20010911-2019,SkipGram,428
valuable_intelligence,0.3286629319190979,terrorism,20010911-2019,SkipGram,429
chill_effect,0.3286201357841491,terrorism,20010911-2019,SkipGram,430
substantive_issue,0.3286023736000061,terrorism,20010911-2019,SkipGram,431
detainee_namo_bay_cuba,0.3285125494003296,terrorism,20010911-2019,SkipGram,432
expeditiously,0.3284601867198944,terrorism,20010911-2019,SkipGram,433
eric_nov,0.328458160161972,terrorism,20010911-2019,SkipGram,434
efficacy,0.3284183442592621,terrorism,20010911-2019,SkipGram,435
